@CWTOTALCOMMENT,@TAMMATURITYLEVEL,@OVERVIEWTXT,@SPLITNAME,@NAME,@CWAVERAGERATING,@DATEVALIDATED,@VALIDATED,@SORTID,@EXPORTFLAG,@UNIQUEIDENTIFIER,@BUSINESSCONTEXT,@TYPE,@TAMAPPLICATIONIDENTIFIER,@DESCRIPTION,@FUNTIONALITY,@DELETEDAPP,@TEMPLATE,@WHENUPDATED,@FRAMEWORXSTATUS,@WHENCREATED,@SUPPORTEDCONTRACTS,@FUNCTIONALITYTXT,@SUPPORTEDBUSINESSSERVICESTXT,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS
0.0,39bed8be4ca211e39beff81a67018365,,Balance Management,Balance Management,0.0,1899-12-30T00:00:00,0,05.19.02,0,7e4738d81eb311e0b75a002564cb911c,,e1ba9cf239d811db9075004096a6c0fb,5.19.2,"The Balance Management applications are responsible for activities related to the creation and maintenance of the balances of a customer and/or a subscriber. Balances may be shared (e.g. between subscribers in a hierarchy). Balance can be managed at most granule level for example at the level of subscription. These processes will be required to support both batch and real-time processing.Types of balances include:
• Monetary balances 
   o Prepaid balances 
   o Postpaid balances 
•Non-monetary balances (e.g. free minutes, WAP-only quota, tokens, etc.)","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P style=""MARGIN: 6pt 0in 6pt 0.25in; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto"" class=MsoNormal><FONT face=Arial><SPAN style=""FONT-SIZE: 10pt; mso-bidi-font-family: Arial; mso-bidi-font-weight: bold"" lang=EN-GB>The balance management applications will support the definition of policies per balance or balance type. Policies include:<BR>• Minimum Allowable Balance limit (e.g. balance must remain above zero). There could be more possibilities for business customer and it will be driven through policy and rule.<BR>• Balance expiration dates. <BR>• Balance thresholds actions and notifications. It should support granule level of balance threshold management where balance can be managed at customer subscribed service level. <BR>• Roll-over and cyclic policies. <BR>Balance management operations include: <BR>• Unit reservation from a balance for a specified interval (session). Unused units are credited back into the balance when the session is released.<BR>• Release of reserved unit <BR>• Balance prioritization based on policy/rules<BR>• Balance inquiry. <BR>• Support for multiple simultaneous sessions that affect a common balance. <BR>• Replenishment (top-up, recharge) of prepaid balances from postpaid accounts (e.g. credit card or credit balance). <BR>• Enforcement of spending-limits and credit-control for postpaid balances. Notification and action on credit-limit based on policies/rule which could vary from customer to customer.<BR>• Splitting charges between multiple balances. <BR>• Notifications upon balances reaching a configured threshold (e.g. spending limit support). <BR>• Credit and debit operations resulting from application of a value calculated by Charge Calculation processes.<BR>• Application of a payment to a balance.<BR>Communication of balance information to the financial systems (e.g. General Ledger, Accounts Receivable) within the enterprise.</SPAN></FONT></P></BODY></HTML>",0,0,2017-07-12T14:37:01,5c8068728eca11e5bf18002590713bc0,2011-01-12T20:21:50,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML xmlns:o = ""urn:schemas-microsoft-com:office:office""><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7601.17940""></HEAD>
<BODY>
<P style=""MARGIN: 6pt 0in"" class=MsoNormal><FONT size=2><STRONG><SPAN 
style=""FONT-FAMILY: 'Arial','sans-serif'; mso-ansi-language: EN-US"">Exposed 
Contracts</SPAN></STRONG><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial; mso-bidi-font-style: italic""><o:p></o:p></SPAN></FONT></P>
<P style=""TEXT-INDENT: 1.1pt; MARGIN: 6pt 0in 6pt 0.5in"" class=MsoNormal><FONT 
size=2><FONT face=Arial><B style=""mso-bidi-font-weight: normal""><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial; mso-bidi-font-style: italic"">Balance 
replenishment </SPAN></B><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial"">- Allow the use of 
various payments to affect a balance means including vouchers, e-Transaction, 
Direct debit, Credit card or any other form of payment.<SPAN 
style=""mso-spacerun: yes"">&nbsp;&nbsp; </SPAN>The contract may be used by many 
channels:<SPAN style=""mso-spacerun: yes"">&nbsp; </SPAN>self-service via an IVR 
system, SMS/USSD, ATM, a web application, or with CSR assistance. 
<o:p></o:p></SPAN></FONT></FONT></P>
<P style=""TEXT-INDENT: 1.1pt; MARGIN: 6pt 0in 6pt 0.5in"" class=MsoNormal><FONT 
size=2><FONT face=Arial><B style=""mso-bidi-font-weight: normal""><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial; mso-bidi-font-style: italic"">Balance 
consumption </SPAN></B><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial"">– Allow various 
processes to reduce a balance.<o:p></o:p></SPAN></FONT></FONT></P>
<P style=""TEXT-INDENT: 1.1pt; MARGIN: 6pt 0in 6pt 0.5in"" class=MsoNormal><FONT 
size=2><FONT face=Arial><B style=""mso-bidi-font-weight: normal""><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial; mso-bidi-font-style: italic"">Balance 
creation </SPAN></B><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial"">– Establish a new 
balance for a customer.<o:p></o:p></SPAN></FONT></FONT></P>
<P style=""TEXT-INDENT: 1.1pt; MARGIN: 6pt 0in 6pt 0.5in"" class=MsoNormal><FONT 
size=2><FONT face=Arial><B style=""mso-bidi-font-weight: normal""><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial; mso-bidi-font-style: italic"">Balance 
inquiry</SPAN></B><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial"">.<o:p></o:p></SPAN></FONT></FONT></P>
<P style=""TEXT-INDENT: 1.1pt; MARGIN: 6pt 0in 6pt 0.5in"" class=MsoNormal><FONT 
size=2><FONT face=Arial><B style=""mso-bidi-font-weight: normal""><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial; mso-bidi-font-style: italic"">Balance 
adjustments</SPAN></B><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial"">.</SPAN></FONT></FONT></P>
<P style=""TEXT-INDENT: 1.1pt; MARGIN: 6pt 0in 6pt 0.5in"" class=MsoNormal><FONT 
size=2><FONT face=Arial><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial""></SPAN></FONT></FONT><FONT 
face=Arial><B><SPAN style=""FONT-SIZE: 10pt; mso-bidi-font-family: Arial"" 
lang=EN-GB>Service-consumption reservation and authorization</SPAN></B><SPAN 
style=""FONT-SIZE: 10pt; mso-bidi-font-family: Arial"" lang=EN-GB>-authorizes the 
request coming from the service-controller based on the customer and subscriber 
eligibility for the service (e.g. based on customer-hierarchy, purchased offers, 
credit limit parameters, bill<SPAN style=""mso-spacerun: yes"">&nbsp; </SPAN>shock 
prevention regulation, etc. ) and on the current balance available. <SPAN 
style=""mso-spacerun: yes"">&nbsp;</SPAN></SPAN><SPAN 
style=""FONT-SIZE: 10pt; mso-ansi-language: EN-US; mso-bidi-font-family: Arial; mso-bidi-language: HE"">Note: 
this is possibly a component of a larger scope authorization contract which can 
involve data such as identity authorization, location, etc </SPAN><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-language: HE""><o:p></o:p></SPAN></FONT></P>
<P style=""TEXT-INDENT: 1.1pt; MARGIN: 6pt 0in 6pt 0.5in"" class=MsoNormal><SPAN 
style=""mso-ansi-language: EN-US; mso-bidi-font-family: Arial""><o:p><FONT size=2 
face=Arial>&nbsp;</FONT></o:p></SPAN></P>
<P><B><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 10pt"">Consumed 
Contracts</SPAN></B><SPAN 
style=""FONT-FAMILY: 'Arial','sans-serif'""><o:p></o:p></SPAN></P>
<P></P></BODY></HTML>",,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Corporate Training,Corporate Training,0.0,1899-12-30T00:00:00,0,09.02.13,0,7f1256da219511df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.2.13,Corporate Training has the responsibility to train the workforce to meet current and future skill demands.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P><FONT size=2 face=Arial>Corporate Training provides the following functionality:</FONT></P>
<P><FONT size=2 face=Arial></FONT>
<UL>
<LI><FONT size=2 face=Arial>Skill Gap Assessments </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Knowledge Assessments </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Build Training Curriculum </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Build Training Courses </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Deliver Training through various channels </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Manages certifications </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Supports Compliance Training Requirements </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT>
<UL><FONT size=2 face=Arial></FONT></UL>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Analytics and Reporting</FONT> 
<P></P>
<P></P></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:10,5c8068728eca11e5bf18002590713bc0,2010-02-24T17:39:42,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Customer Problem Lifecycle Management,Customer Problem Lifecycle Management,0.0,1899-12-30T00:00:00,0,05.08.02,0,7f25e0d14e3211df874a0026b9bf6441,,e1ba9cf239d811db9075004096a6c0fb,5.8.2,"Customer Problem Lifecycle Management applications provides the necessary functionality to manage the end-to-end lifecycle of the customer problem as defined and configured by the service provider.Note: All customer incidents/cases may be tracked, if so determined by the service provider.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16535""></HEAD>
<BODY>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'""><FONT size=2>Customer Problem 
Lifecycle Management functionality includes:</FONT></SPAN></P>
<UL type=disc>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'"">Create 
  a case if needed</SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Arial> 
  <?xml:namespace prefix = o ns = ""urn:schemas-microsoft-com:office:office"" 
  /><o:p></o:p></FONT></SPAN></FONT></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'"">Relate 
  the given case to&nbsp;an existing case/ trouble ticket if 
  appropriate</SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Arial>&nbsp; 
  <o:p></o:p></FONT></SPAN></FONT></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'"">Relate 
  the given case to a workforce management dispatch or initiate a dispatch if 
  appropriate.</SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Arial> 
  <o:p></o:p></FONT></SPAN></FONT></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'"">Tracking 
  of the case, including the related activities (dispatches, tier-II tickets, 
  etc).</SPAN><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial>&nbsp; <o:p></o:p></FONT></SPAN></FONT></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'"">Associate 
  correct diagnostic code to the case</SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Arial> 
  <o:p></o:p></FONT></SPAN></FONT></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; mso-fareast-font-family: 'Times New Roman'""><FONT 
  size=2>Case Archival</FONT></SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><o:p></o:p></SPAN></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:04,5c8068728eca11e5bf18002590713bc0,2010-04-22T13:14:24,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Operations Portal,Operations Portal,0.0,1899-12-30T00:00:00,0,05.22.01.01,0,80ed4c0fa5e911e2aea95c260a653b0e,,a4afc310752511db93fa000e3573f0d3,5.22.1.1,The Operations Portal encompasses Portal Infrastructure for internal / center use into which functional components are plugged. The Framework provides the “foundation” for the development of agent-facing functionality.,,0,0,2017-07-12T14:37:02,5c8068728eca11e5bf18002590713bc0,2013-04-15T10:28:11,,,,DFREED,DFREED,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Resource Test Strategy and Policy Management,Resource Test Strategy and Policy Management,0.0,1899-12-30T00:00:00,0,07.11.01,0,813fa64447d211df8c200026b9bf6441,,e1ba9cf239d811db9075004096a6c0fb,7.11.1,Resource Test Strategy and Policy Management applications provides the necessary functionality to manage the rules that define the strategies for conducting various resource tests.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML xmlns:o = ""urn:schemas-microsoft-com:office:office""><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16535""></HEAD>
<BODY>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'""><FONT size=2>Resource Test 
Strategy and Policy Management applications provide the necessary functionality 
to manage the local rules that define the strategies for conducting a test as 
well as how the test results should be interpreted.</FONT></SPAN></P>
<P><FONT size=2><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'"">Strategies can 
range from simple (e.g. - check the status of a router) to complex (e.g. - 
perform an end-to-end test on a circuit and sectionalize the 
problem).</SPAN><SPAN 
style=""FONT-FAMILY: 'Verdana','sans-serif'; COLOR: black; mso-bidi-font-family: Arial""><SPAN 
style=""mso-spacerun: yes"">&nbsp; </SPAN></SPAN></FONT></P>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'; COLOR: black""><FONT 
size=2>Additional functionality includes providing:</FONT></SPAN></P>
<UL type=disc>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><FONT size=2><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; COLOR: black; mso-fareast-font-family: 'Times New Roman'"">Test 
  rules defining the strategies for carrying out the test</SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><FONT face=Calibri> 
  <o:p></o:p></FONT></SPAN></FONT>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN 
  style=""FONT-FAMILY: 'Arial','sans-serif'; COLOR: black; mso-fareast-font-family: 'Times New Roman'""><FONT 
  size=2>Policies on interpretation of test results.</FONT></SPAN><SPAN 
  style=""mso-fareast-font-family: 'Times New Roman'""><o:p></o:p></SPAN></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:07,5c8068728eca11e5bf18002590713bc0,2010-04-14T10:32:09,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Fault Correction & Restoration,Fault Correction & Restoration,0.0,1899-12-30T00:00:00,0,07.10.03,0,81ea809d471c11df8c200026b9bf6441,,e1ba9cf239d811db9075004096a6c0fb,7.10.3,Fault Correction & Restoration applications are responsible for repair or replacement offaulty resources.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16535""></HEAD>
<BODY>
<P><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'""><FONT size=2>Fault Correction 
&amp; Restoration applications are responsible for repair or replacement 
of&nbsp;faulty resources or using redundant equipment to replace the faulty 
resource after a fault has been detected.</FONT></SPAN></P></BODY></HTML>",0,0,2017-07-12T14:37:07,5c8068728eca11e5bf18002590713bc0,2010-04-13T12:49:22,,,,ADMIN,ADMIN,DFREED,,
0.0,c0e868fe4ca311e39beff81a67018365,,Price Optimization (Deleted),Price Optimization (Deleted),0.0,1899-12-30T00:00:00,0,,0,834ffd6a137d11dc87bd00059a3c7800,,a4afc310752511db93fa000e3573f0d3,3.5.2.3 (This Application ID has been deliberately unused!),Promoted to level 2 so the level 1 was deleted.,,1,0,2017-06-28T19:57:59,5c8068728eca11e5bf18002590713bc0,2007-06-05T10:57:52,,,,ADMIN,ADMIN,ATALMOR,,
0.0,39bed8be4ca211e39beff81a67018365,,Customer/Internal Collaboration/Chat,Customer/Internal Collaboration/Chat,0.0,1899-12-30T00:00:00,0,05.22.03.01,0,84a7862fa5ef11e2aea95c260a653b0e,,a4afc310752511db93fa000e3573f0d3,5.22.3.1,"Customer/Internal Collaboration/Chat supports the tools and integration of Customer or internal collaboration/chat between customer/agent, agent/agent, and agent/support group.",,0,0,2017-07-12T14:37:02,5c8068728eca11e5bf18002590713bc0,2013-04-15T11:11:15,,,,DFREED,DFREED,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Privacy Data Exposure,Privacy Data Exposure,0.0,1899-12-30T00:00:00,0,05.23.02,0,851c1a308ecd11e5bf18002590713bc0,,e1ba9cf239d811db9075004096a6c0fb,5.23.2,"Privacy Data Exposure (End-user): feature used to provide Data Subject Party the ability to  view the current privacy profile attributes for Parties: data concerned by the Privacy Profile, associated default values of rules defined, current values of rules. The dashboard also provides possibility for Party to alter this Privacy Profile, based on authorized values. It gives the end-user a 360° view of the usage authorized or possible of its PII",,0,0,2017-07-12T14:37:03,5c8068728eca11e5bf18002590713bc0,2015-11-19T08:55:07,,,,,,DFREED,8,8
0.0,39bed8be4ca211e39beff81a67018365,,Legal,Legal,0.0,1899-12-30T00:00:00,0,09.09.01,0,8531a346223e11df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.9.1,"Legal Administrative Services provides legal services like assistance and advice on issues such as procurement, contracting, public law and related activities.",,0,0,2017-07-12T14:37:13,5c8068728eca11e5bf18002590713bc0,2010-02-25T13:49:37,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,c0e868fe4ca311e39beff81a67018365,,Customer Relationship Analysis (Deleted),Customer Relationship Analysis (Deleted),0.0,1899-12-30T00:00:00,0,,0,85bc6e0b146711e28835f04da23a38c8,,e1ba9cf239d811db9075004096a6c0fb,5.5.7 (This Application ID has been deliberately unused!),Customer Relationship Analysis provides the functionality necessary to manage the relationship between the service provider and the customer.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7601.17940""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>Customer Relationship Analysis functionality ensures 
that the Service Provider and the customer feel confident that the relationship 
is founded on up-to-date, accurate and legally compliant information. The 
application purpose is also to improve the customer relationship, improve 
customer retention, as well as target and win the right customers and improve 
the sales conversion rate.</FONT></P>
<P><FONT size=2 face=Arial>Customer and market information from other sources 
may be gathered and analyzed in order to build a better understanding of the 
customer. Customer information will be used to continually refine the means and 
style of interaction, and the solution sets and customer experience 
offered.</FONT></P>
<P><FONT size=2 face=Arial>Customer Relationship Analysis functionality also 
includes customer influence and churn risk analysis, which is based on 
information collected from all processes. It ensures consistent risk assessment 
is used across the Enterprise. It identifies treatments to manage these risks 
and focuses on using customer information. </FONT></P>
<P><FONT size=2 face=Arial>Customer Relationship Analysis analyzes 
personalization opportunities for customers that will encourage them not to 
switch to another Service Provider. Personalization allows delivery of services 
that more closely match the customer's need. Collection of Personalization 
Information also discourages switching since the customer would have to build up 
the same personalized experience with the next Service Provider. Typical 
Personalization would be enforcing customer communications through the customer 
preferred communication channel, provide cross-selling and up-selling 
recommendations based on customer interests and leveraging the information 
gathered to help the operator build a more intimate relationship with the 
customer.</FONT></P>
<P><FONT size=2 face=Arial>Customer Relationship Analysis examines who the 
customer is, and what is known about the customer and their expected behavior as 
well as historical behavior. This analysis can then be used in future 
interactions with the customer.</FONT></P>
<P><FONT size=2 face=Arial>The Customer Relationship Analysis can be reactive 
such as targeted up-sell when a customer calls to buy, or a one-time credit when 
the customer has an issue with a bill. Customer Relationship Analysis can also 
be proactive by offering a specific item or special treatment before the 
customer calls or before they go to self-service to downgrade an assigned 
product. </FONT></P></BODY></HTML>",1,0,2017-06-28T19:57:55,5c8068728eca11e5bf18002590713bc0,2012-10-12T06:22:15,,,,DFREED,DFREED,ATALMOR,,
0.0,39bed8be4ca211e39beff81a67018365,,Center Compliance & Training,Center Compliance & Training,0.0,1899-12-30T00:00:00,0,05.22.02.02,0,8672cd1fa5eb11e2aea95c260a653b0e,,a4afc310752511db93fa000e3573f0d3,5.22.2.2,"Center Compliance & Training manages compliance with customer service / work-center methods and procedures (M&Ps) & facilitates work center training, including integration to workforce scheduling and tracking.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P></P></BODY></HTML>",0,0,2017-07-12T14:37:02,5c8068728eca11e5bf18002590713bc0,2013-04-15T10:42:40,,,,DFREED,DFREED,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Benefits Management,Benefits Management,0.0,1899-12-30T00:00:00,0,09.02.14,0,87b6dd1a219511df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.2.14,"Benefits Management has the responsibility of developing and administering a company’s benefit program that is cost effective, competitive and sustainable. Primary benefit areas include Healthcare and Pensions.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P><FONT size=2 face=Arial>Benefits Management provides the following functionality:</FONT></P>
<P><FONT size=2 face=Arial></FONT>
<UL>
<LI><FONT size=2 face=Arial>Development and Administration of the Benefit Program </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Benefit Programs can include Health, Dental, Pensions, Savings Plans, Stock Plans, Life/Dismemberment insurance and Long Term Healthcare </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Ensures benefit programs meet legal/regulatory requirements </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT>
<UL><FONT size=2 face=Arial></FONT></UL>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Analytics and Reporting</FONT> 
<P></P>
<P></P></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:10,5c8068728eca11e5bf18002590713bc0,2010-02-24T17:39:57,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,c0e868fe4ca311e39beff81a67018365,,Customer Credit Eligibility (Deleted),Customer Credit Eligibility (Deleted),0.0,1899-12-30T00:00:00,0,,0,87fa3a7d192911dc87c400059a3c7800,,46ba0d421b5411dc87c600059a3c7800,5.3.1.3.1 (This Application ID has been deliberately unused!),Customer Credit Eligibility applications apply business rules to determine what offerings the customer is able to purchase based on credit history (provided through other systems).,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18783""></HEAD>
<BODY>
<P><SPAN 
style=""FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 9pt; mso-bidi-font-size: 12.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA""><FONT 
size=2>Customer Credit Eligibility - Customer Credit Eligibility looks at the 
credit of the customer, considering the payment history with the service 
provider as well as the credit scores with external credit agencies.<SPAN 
style=""mso-spacerun: yes"">&nbsp; </SPAN>This will likely be implemented via a 
series of contracts to service provider billing systems as well as appropriate 
external credit agencies along with applied business 
rules.</FONT></SPAN></P></BODY></HTML>",1,0,2017-06-28T19:57:53,5c8068728eca11e5bf18002590713bc0,2007-06-12T16:11:49,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META http-equiv=Content-Type content=""text/html; charset=utf-8"">
<META content=""MSHTML 6.00.6000.16788"" name=GENERATOR></HEAD>
<BODY>
<P></P></BODY></HTML>",,,ADMIN,ADMIN,ATALMOR,,
